date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022/11/4,2023,0,,PHO,POR,1631.483431,1365.868559,0.891354157,0.108645843,1619.308581,1378.043409,,,,,,,1620.32414,1342.21831,0.890681335,0.109318665,106,108,37,8,23
2022/11/4,2023,0,,MIN,MIL,1525.587744,1613.388326,0.517549162,0.482450838,1512.779911,1626.196159,,,,,,,1567.135141,1613.795806,0.536372432,0.463627568,102,115,83,27,55
2022/11/4,2023,0,,LAL,UTA,1432.18071,1567.235285,0.4497229,0.5502771,1420.927892,1578.488104,,,,,,,1459.577687,1535.282366,0.506339316,0.493660684,116,130,49,47,48
2022/11/5,2023,0,,ORL,SAC,1371.609236,1409.823028,0.587991862,0.412008138,1364.692894,1416.73937,,,,,,,1341.431223,1451.54229,0.446262603,0.553737397,123,126,13,9,11
2022/11/5,2023,0,,CHO,BRK,1499.269313,1503.384154,0.634590055,0.365409945,1490.575678,1512.077789,,,,,,,1428.845613,1475.072254,0.542317467,0.457682533,94,98,31,72,52
2022/11/5,2023,0,,ATL,NOP,1539.456014,1584.733897,0.578106655,0.421893345,1543.975452,1580.214459,,,,,,,1567.718784,1570.80035,0.667081616,0.332918384,124,121,77,28,53
2022/11/5,2023,0,,NYK,BOS,1510.715576,1634.276437,0.466145075,0.533854925,1498.395932,1646.596081,,,,,,,1521.276877,1654.12819,0.412365298,0.587634702,118,133,81,36,59
2022/11/5,2023,0,,MIL,OKC,1626.196159,1392.429036,0.872285336,0.127714664,1628.789068,1389.836127,,,,,,,1524.300891,1404.680832,0.705533195,0.294466805,108,94,35,5,20
2022/11/5,2023,0,,MIN,HOU,1512.779911,1331.011067,0.835069647,0.164930353,1515.91218,1327.878797,,,,,,,1526.26875,1296.4719,0.823897173,0.176102827,129,117,15,9,12
2022/11/5,2023,0,,DEN,SAS,1522.635886,1463.233515,0.714551574,0.285448426,1532.343172,1453.526229,,,,,,,1600.876509,1430.721166,0.873252749,0.126747251,126,101,56,7,32
2022/11/5,2023,0,,PHO,POR,1619.308581,1378.043409,0.877017,0.122983,1622.473507,1374.878483,,,,,,,1602.101995,1336.629702,0.879697789,0.120302211,102,82,33,10,22
2022/11/6,2023,0,,LAL,CLE,1420.927892,1567.424571,0.433482535,0.566517465,1410.177159,1578.175304,,,,,,,1399.314771,1551.882124,0.403421325,0.596578675,100,114,39,18,29
2022/11/6,2023,0,,MEM,WAS,1605.328874,1412.709242,0.843493415,0.156506585,1607.290185,1410.747931,,,,,,,1606.560394,1375.78231,0.854831183,0.145168817,103,97,43,6,25
2022/11/6,2023,0,,TOR,CHI,1588.996291,1478.40436,0.770699399,0.229300601,1592.816613,1474.584038,,,,,,,1632.274038,1485.109888,0.775302616,0.224697384,113,104,72,21,47
2022/11/6,2023,0,,LAC,UTA,1491.780565,1578.488104,0.519120062,0.480879938,1482.252742,1588.015927,,,,,,,1523.822255,1533.620983,0.57900798,0.42099202,102,110,62,58,60
2022/11/7,2023,0,,CHO,WAS,1490.575678,1410.747931,0.737917314,0.262082686,1474.924505,1426.399104,,,,,,,1428.471965,1392.954713,0.717316489,0.282683511,100,108,18,25,22
2022/11/7,2023,0,,ORL,HOU,1364.692894,1327.878797,0.687308303,0.312691697,1351.707276,1340.864416,,,,,,,1351.835944,1292.485688,0.689680804,0.310319196,127,134,2,0,1
2022/11/7,2023,0,,DET,OKC,1358.175325,1389.836127,0.597098999,0.402901001,1365.612276,1382.399176,,,,,,,1341.715994,1404.104317,0.526090791,0.473909209,112,103,8,2,5
2022/11/7,2023,0,,IND,NOP,1416.470216,1580.214459,0.409280303,0.590719697,1426.943476,1569.7412,,,,,,,1465.608786,1575.640932,0.455955646,0.544044354,129,122,58,36,47
2022/11/7,2023,0,,PHI,PHO,1560.312365,1622.473507,0.554240213,0.445759787,1570.381476,1612.404396,,,,,,,1604.001982,1612.104543,0.606482435,0.393517565,100,88,87,18,53
2022/11/7,2023,0,,ATL,MIL,1543.975452,1628.789068,0.521841055,0.478158945,1558.911464,1613.853056,,,,,,,1548.548152,1614.093605,0.526082481,0.473917519,117,98,80,17,49
2022/11/7,2023,0,,MIA,POR,1573.800526,1374.878483,0.848223304,0.151776696,1561.335481,1387.343527,,,,,,,1597.411647,1428.712665,0.80377079,0.19622921,107,110,54,25,40
2022/11/7,2023,0,,CHI,TOR,1474.584038,1592.816613,0.473785274,0.526214726,1488.320413,1579.080238,,,,,,,1487.17004,1633.556439,0.399687489,0.600312511,111,97,73,24,49
2022/11/7,2023,0,,MEM,BOS,1607.290185,1646.596081,0.586468035,0.413531965,1600.398102,1653.488164,,,,,,,1605.288729,1664.081239,0.461800055,0.538199945,106,109,92,10,51
2022/11/7,2023,0,,MIN,NYK,1515.91218,1498.395932,0.662952149,0.337047851,1497.980337,1516.327776,,,,,,,1522.815013,1513.298908,0.631676596,0.368323404,107,120,58,55,57
2022/11/7,2023,0,,SAS,DEN,1453.526229,1532.343172,0.530447152,0.469552848,1445.181204,1540.688198,,,,,,,1426.098053,1600.990603,0.36161182,0.63838818,109,115,54,15,35
2022/11/7,2023,0,,DAL,BRK,1607.774017,1512.077789,0.755195744,0.244804256,1609.819504,1510.032303,,,,,,,1623.158942,1519.397792,0.742154815,0.257845185,96,94,77,22,50
2022/11/7,2023,0,,GSW,SAC,1589.11791,1416.73937,0.8274893,0.1725107,1590.701684,1415.155597,,,,,,,1568.859444,1446.608604,0.755667543,0.244332457,116,113,53,27,40
2022/11/7,2023,0,,UTA,LAL,1588.015927,1410.177159,0.831930108,0.168069892,1592.984936,1405.208149,,,,,,,1548.307149,1368.592905,0.84031941,0.15968059,139,116,31,10,21
2022/11/7,2023,0,,LAC,CLE,1482.252742,1578.175304,0.505867635,0.494132365,1487.012377,1573.415669,,,,,,,1515.373322,1589.965831,0.497042873,0.502957127,119,117,71,36,54
2022/11/9,2023,0,,ORL,DAL,1351.707276,1609.819504,0.286965635,0.713034365,1365.441724,1596.085056,,,,,,,1332.97662,1633.149792,0.217005068,0.782994932,94,87,37,4,21
2022/11/9,2023,0,,CHO,POR,1474.924505,1387.343527,0.746456683,0.253543317,1456.696371,1405.571661,,,,,,,1425.955769,1407.641968,0.638973735,0.361026265,95,105,20,50,35
2022/11/9,2023,0,,IND,DEN,1426.943476,1540.688198,0.480230067,0.519769933,1421.632311,1545.999363,,,,,,,1466.986401,1602.612611,0.424611617,0.575388383,119,122,64,19,42
2022/11/9,2023,0,,BOS,DET,1653.488164,1365.612276,0.903155933,0.096844067,1655.566299,1363.534142,,,,,,,1664.308223,1347.288409,0.901360363,0.098639637,128,112,46,1,24
2022/11/9,2023,0,,BRK,NYK,1510.032303,1516.327776,0.631674371,0.368325629,1523.915961,1502.444117,,,,,,,1513.087073,1523.907839,0.58244313,0.41755687,112,85,58,72,65
2022/11/9,2023,0,,TOR,HOU,1579.080238,1340.864416,0.875111151,0.124888849,1580.734075,1339.210578,,,,,,,1609.63483,1307.156072,0.898561052,0.101438948,116,109,28,2,15
2022/11/9,2023,0,,ATL,UTA,1558.911464,1592.984936,0.593753372,0.406246628,1549.217527,1602.678873,,,,,,,1569.650658,1573.776893,0.620121878,0.379878122,119,125,78,21,50
2022/11/9,2023,0,,CHI,NOP,1488.320413,1569.7412,0.526712181,0.473287819,1481.557652,1576.503961,,,,,,,1506.030422,1575.796723,0.510036486,0.489963514,111,115,67,50,59
2022/11/9,2023,0,,MIN,PHO,1497.980337,1612.404396,0.479254028,0.520745972,1486.954165,1623.430568,,,,,,,1545.563813,1564.663703,0.592323276,0.407676724,117,129,72,33,53
2022/11/9,2023,0,,OKC,MIL,1382.399176,1613.853056,0.319361125,0.680638875,1378.744046,1617.508186,,,,,,,1378.533266,1403.667329,0.578622092,0.421377908,132,136,12,5,9
2022/11/9,2023,0,,SAS,MEM,1445.181204,1600.398102,0.421198829,0.578801171,1441.283048,1604.296258,,,,,,,1437.403002,1605.152701,0.376336525,0.623663475,122,124,58,11,35
2022/11/9,2023,0,,LAC,LAL,1487.012377,1405.208149,0.740111713,0.259888287,1492.572416,1399.648111,,,,,,,1510.28935,1445.523613,0.692287327,0.307712673,114,101,41,26,34
2022/11/9,2023,0,,SAC,CLE,1415.155597,1573.415669,0.416934126,0.583065874,1425.445585,1563.125681,,,,,,,1445.130662,1586.465859,0.402185473,0.597814527,127,120,56,20,38
2022/11/10,2023,0,,WAS,DAL,1426.399104,1596.085056,0.401037372,0.598962628,1437.917581,1584.566579,,,,,,,1336.462125,1625.598186,0.273703663,0.726296337,113,105,37,14,26
2022/11/10,2023,0,,MIA,CHO,1561.335481,1456.696371,0.764587542,0.235412458,1564.182727,1453.849126,,,,,,,1576.420613,1425.491041,0.826806943,0.173193057,117,112,49,30,40
2022/11/10,2023,0,,ATL,PHI,1549.217527,1570.381476,0.611546326,0.388453674,1556.331162,1563.267841,,,,,,,1566.622208,1585.325114,0.526950592,0.473049408,104,95,79,33,56
2022/11/10,2023,0,,NOP,POR,1576.503961,1405.571661,0.826297626,0.173702374,1553.270979,1428.804643,,,,,,,1573.843409,1303.97109,0.875680633,0.124319367,95,106,23,17,20
2022/11/11,2023,0,,ORL,PHO,1365.441724,1623.430568,0.287110986,0.712889014,1389.34721,1599.525082,,,,,,,1349.204859,1574.942485,0.301014763,0.698985237,114,97,31,4,18
2022/11/11,2023,0,,BOS,DEN,1655.566299,1545.999363,0.769655014,0.230344986,1661.80324,1539.762422,,,,,,,1671.913084,1602.459094,0.697159421,0.302840579,131,112,92,8,50
2022/11/11,2023,0,,NYK,DET,1502.444117,1363.534142,0.798231293,0.201768707,1505.741802,1360.236457,,,,,,,1508.347179,1344.669256,0.795044126,0.204955874,121,112,21,10,16
2022/11/11,2023,0,,OKC,TOR,1378.744046,1580.734075,0.357300111,0.642699889,1400.868851,1558.60927,,,,,,,1385.533367,1630.116859,0.288781408,0.711218592,132,113,49,7,28
2022/11/11,2023,0,,SAS,MIL,1441.283048,1617.508186,0.39203,0.60797,1461.005074,1597.78616,,,,,,,1438.712562,1421.1094,0.635184529,0.364815471,111,93,24,8,16
2022/11/11,2023,0,,MEM,MIN,1604.296258,1486.954165,0.777493965,0.222506035,1608.470634,1482.779789,,,,,,,1616.244289,1543.744317,0.697948794,0.302051206,114,103,80,24,52
2022/11/11,2023,0,,GSW,CLE,1590.701684,1563.125681,0.675767123,0.324232877,1594.84256,1558.984805,,,,,,,1570.172562,1574.905169,0.594476903,0.405523097,106,101,78,32,55
2022/11/11,2023,0,,LAL,SAC,1399.648111,1425.445585,0.605191494,0.394808506,1389.697883,1435.395813,,,,,,,1386.888369,1452.857535,0.512671142,0.487328858,114,120,21,15,18
2022/11/12,2023,0,,LAC,BRK,1492.572416,1523.915961,0.597538271,0.402461729,1475.547449,1540.940927,,,,,,,1518.141933,1525.883318,0.612825043,0.387174957,95,110,60,54,57
2022/11/12,2023,0,,WAS,UTA,1437.917581,1602.678873,0.40786559,0.59213441,1450.074911,1590.521543,,,,,,,1390.338273,1575.916657,0.344858149,0.655141851,121,112,41,19,30
2022/11/12,2023,0,,DET,BOS,1360.236457,1661.80324,0.238610657,0.761389343,1356.236304,1665.803392,,,,,,,1320.564965,1652.721613,0.189627859,0.810372141,108,117,37,3,20
2022/11/12,2023,0,,IND,TOR,1421.632311,1558.60927,0.446985891,0.553014109,1436.291335,1543.950246,,,,,,,1467.102213,1554.047757,0.557602416,0.442397584,118,104,55,34,45
2022/11/12,2023,0,,PHI,ATL,1563.267841,1556.331162,0.64921194,0.35078806,1570.788172,1548.810831,,,,,,,1547.56042,1569.726706,0.56916852,0.43083148,121,109,73,32,53
2022/11/12,2023,0,,MIA,CHO,1564.182727,1453.849126,0.770436496,0.229563504,1569.93916,1448.092692,,,,,,,1582.802977,1471.715385,0.739786083,0.260213917,132,115,61,43,52
2022/11/12,2023,0,,NOP,HOU,1553.270979,1339.210578,0.859105094,0.140894906,1556.030391,1336.451166,,,,,,,1565.733475,1305.841704,0.874402054,0.125597946,119,106,22,6,14
2022/11/12,2023,0,,DAL,POR,1584.566579,1428.804643,0.813404303,0.186595697,1586.746778,1426.624444,,,,,,,1610.212505,1411.090086,0.824534753,0.175465247,117,112,52,23,38
2022/11/13,2023,0,,NYK,OKC,1505.741802,1400.868851,0.764829744,0.235170256,1486.755993,1419.85466,,,,,,,1516.069512,1403.667442,0.750379336,0.249620664,135,145,33,18,26
2022/11/13,2023,0,,CLE,MIN,1558.984805,1482.779789,0.733864261,0.266135739,1546.960912,1494.803682,,,,,,,1474.086753,1536.721206,0.506433111,0.493566889,124,129,53,46,50
2022/11/13,2023,0,,WAS,MEM,1450.074911,1608.470634,0.416744309,0.583255691,1462.773643,1595.771902,,,,,,,1414.94536,1492.906977,0.430356524,0.569643476,102,92,31,17,24
2022/11/13,2023,0,,PHI,UTA,1570.788172,1590.521543,0.613500822,0.386499178,1576.898839,1584.410876,,,,,,,1585.242384,1566.493219,0.626734645,0.373265355,105,98,79,28,54
2022/11/13,2023,0,,CHI,DEN,1481.557652,1539.762422,0.559859703,0.440140297,1460.626358,1560.693716,,,,,,,1503.137258,1588.998614,0.492897185,0.507102815,103,126,69,29,49
2022/11/13,2023,0,,SAC,GSW,1435.395813,1594.84256,0.415274446,0.584725554,1445.725377,1584.512996,,,,,,,1460.45022,1573.540015,0.436729725,0.563270275,122,115,57,44,51
2022/11/13,2023,0,,LAL,BRK,1389.697883,1540.940927,0.426785444,0.573214556,1404.345291,1526.293518,,,,,,,1379.699889,1514.551965,0.476826111,0.523173889,116,103,28,23,26
2022/11/14,2023,0,,ORL,CHO,1389.34721,1448.092692,0.559092566,0.440907434,1379.61912,1457.820782,,,,,,,1362.532919,1463.509907,0.45928957,0.54071043,105,112,18,18,18
2022/11/14,2023,0,,DET,TOR,1356.236304,1543.950246,0.376384671,0.623615329,1351.787679,1548.398872,,,,,,,1338.754296,1503.126184,0.381762263,0.618237737,111,115,20,11,16
2022/11/14,2023,0,,BOS,OKC,1665.803392,1419.85466,0.879895503,0.120104497,1666.993257,1418.664795,,,,,,,1675.876031,1414.204122,0.896848711,0.103151289,126,122,65,3,34
2022/11/14,2023,0,,MIA,PHO,1569.93916,1599.525082,0.599969018,0.400030982,1573.000491,1596.463751,,,,,,,1587.415085,1563.448967,0.634259861,0.365740139,113,112,79,19,49
2022/11/14,2023,0,,MIL,ATL,1597.78616,1548.810831,0.702152902,0.297847098,1576.321135,1570.275856,,,,,,,1544.272371,1562.673981,0.578200686,0.421799314,106,121,72,18,45
2022/11/14,2023,0,,HOU,LAC,1336.451166,1475.547449,0.443972212,0.556027788,1324.346521,1487.652094,,,,,,,1299.063179,1515.024561,0.310338367,0.689661633,106,122,14,17,16
2022/11/14,2023,0,,GSW,SAS,1584.512996,1461.005074,0.783573696,0.216426304,1593.877489,1451.64058,,,,,,,1561.669163,1401.208073,0.752955227,0.247044773,132,95,41,30,36
2022/11/15,2023,0,,NOP,MEM,1556.030391,1595.771902,0.585859751,0.414140249,1564.73144,1587.070853,,,,,,,1559.373951,1579.167083,0.580601666,0.419398334,113,102,77,25,51
2022/11/15,2023,0,,DAL,LAC,1586.746778,1487.652094,0.758794391,0.241205609,1588.757469,1485.641403,,,,,,,1616.725637,1513.623347,0.784930131,0.215069869,103,101,75,22,49
2022/11/15,2023,0,,UTA,NYK,1584.410876,1486.755993,0.757274195,0.242725805,1569.27618,1501.890689,,,,,,,1557.965782,1503.536736,0.719313866,0.280686134,111,118,63,36,50
2022/11/15,2023,0,,POR,SAS,1426.624444,1451.64058,0.606265652,0.393734348,1432.874321,1445.390703,,,,,,,1453.780556,1438.994317,0.673184927,0.326815073,117,110,29,38,34
2022/11/15,2023,0,,SAC,BRK,1445.725377,1526.293518,0.527935571,0.472064429,1467.032513,1504.986383,,,,,,,1477.652209,1523.899821,0.538312088,0.461687912,153,121,51,46,49
2022/11/16,2023,0,,ORL,MIN,1379.61912,1494.803682,0.478161562,0.521838438,1365.22865,1509.194151,,,,,,,1262.547386,1529.917719,0.250357033,0.749642967,108,126,11,14,13
2022/11/16,2023,0,,WAS,OKC,1462.773643,1418.664795,0.696261296,0.303738704,1456.411746,1425.026692,,,,,,,1437.16296,1415.468419,0.633252799,0.366747201,120,121,23,15,19
2022/11/16,2023,0,,CHO,IND,1457.820782,1436.291335,0.668094587,0.331905413,1440.598152,1453.513965,,,,,,,1473.208839,1472.507282,0.60951706,0.39048294,113,125,39,48,44
2022/11/16,2023,0,,ATL,BOS,1570.275856,1666.993257,0.504723899,0.495276101,1550.871867,1686.397246,,,,,,,1573.63862,1666.915341,0.482664775,0.517335225,101,126,89,21,55
2022/11/16,2023,0,,TOR,MIA,1548.398872,1573.000491,0.606835099,0.393164901,1555.132067,1566.267296,,,,,,,1581.055403,1525.306351,0.684764634,0.315235366,112,104,71,29,50
2022/11/16,2023,0,,NOP,CHI,1564.73144,1460.626358,0.764033772,0.235966228,1569.949294,1455.408504,,,,,,,1557.14619,1485.700956,0.6410456,0.3589544,124,110,59,40,50
2022/11/16,2023,0,,MIL,CLE,1576.321135,1546.960912,0.67801344,0.32198656,1584.178136,1539.103911,,,,,,,1488.785538,1542.525842,0.534524419,0.465475581,113,98,57,26,42
2022/11/16,2023,0,,DAL,HOU,1588.757469,1324.346521,0.890681187,0.109318813,1564.282972,1348.821019,,,,,,,1497.746912,1296.053068,0.790885824,0.209114176,92,101,12,4,8
2022/11/16,2023,0,,PHO,GSW,1596.463751,1593.877489,0.643487659,0.356512341,1603.719643,1586.621598,,,,,,,1556.778591,1584.91254,0.562762578,0.437237422,130,119,77,30,54
2022/11/16,2023,0,,DEN,NYK,1560.693716,1501.890689,0.713847344,0.286152656,1551.550438,1511.033968,,,,,,,1457.977596,1509.411731,0.651285326,0.348714674,103,106,44,27,36
2022/11/17,2023,0,,SAC,SAS,1467.032513,1445.390703,0.668237998,0.331762002,1476.242099,1436.181117,,,,,,,1487.505263,1448.117187,0.657121176,0.342878824,130,112,37,27,32
2022/11/17,2023,0,,POR,BRK,1432.874321,1504.986383,0.540047997,0.459952003,1427.536352,1510.324352,,,,,,,1474.364212,1500.304576,0.568942798,0.431057202,107,109,45,62,54
2022/11/17,2023,0,,LAC,DET,1485.641403,1351.787679,0.793502805,0.206497195,1488.089755,1349.339327,,,,,,,1551.819804,1328.718207,0.849118659,0.150881341,96,91,24,8,16
2022/11/18,2023,0,,WAS,MIA,1456.411746,1566.267296,0.485820527,0.514179473,1460.601314,1562.077728,,,,,,,1440.556082,1251.948659,0.818391731,0.181608269,107,106,4,17,11
2022/11/18,2023,0,,CLE,CHO,1539.103911,1440.598152,0.758173368,0.241826632,1543.435202,1436.266862,,,,,,,1553.413643,1411.905656,0.778671415,0.221328585,132,122,42,29,36
2022/11/18,2023,0,,PHI,MIL,1576.898839,1584.178136,0.630355747,0.369644253,1583.147561,1577.929415,,,,,,,1603.253245,1575.806149,0.643016327,0.356983673,110,102,83,14,49
2022/11/18,2023,0,,HOU,IND,1348.821019,1453.513965,0.493246718,0.506753282,1339.897839,1462.437145,,,,,,,1246.022901,1480.856395,0.285010583,0.714989417,91,99,6,12,9
2022/11/18,2023,0,,MEM,OKC,1587.070853,1425.026692,0.818831004,0.181168996,1590.369232,1421.728313,,,,,,,1581.026532,1417.282328,0.798107355,0.201892645,121,110,48,6,27
2022/11/18,2023,0,,CHI,ORL,1455.408504,1365.22865,0.749277609,0.250722391,1448.264571,1372.372583,,,,,,,1481.459729,1339.048351,0.779203398,0.220796602,107,108,17,11,14
2022/11/18,2023,0,,DAL,DEN,1564.282972,1551.550438,0.656771697,0.343228303,1577.379029,1538.45438,,,,,,,1611.500825,1384.205735,0.853075957,0.146924043,127,99,46,7,27
2022/11/18,2023,0,,NOP,BOS,1569.949294,1686.397246,0.476347163,0.523652837,1561.411826,1694.934714,,,,,,,1562.483334,1683.906597,0.430739501,0.569260499,109,117,90,27,59
2022/11/18,2023,0,,UTA,PHO,1569.27618,1603.719643,0.59323953,0.40676047,1572.400503,1600.595319,,,,,,,1549.461612,1568.899697,0.629951381,0.370048619,134,133,73,28,51
2022/11/18,2023,0,,GSW,NYK,1586.621598,1511.033968,0.73316957,0.26683043,1591.477555,1506.17801,,,,,,,1578.013175,1511.423012,0.690158506,0.309841494,111,101,69,51,60
2022/11/18,2023,0,,LAL,DET,1404.345291,1349.339327,0.709361709,0.290638291,1408.695934,1344.988685,,,,,,,1405.22213,1328.476259,0.754969318,0.245030682,128,121,7,1,4
2022/11/19,2023,0,,ATL,TOR,1550.871867,1555.132067,0.634396001,0.365603999,1554.15361,1551.850324,,,,,,,1560.238733,1552.296185,0.62942487,0.37057513,124,122,72,28,50
2022/11/19,2023,0,,IND,ORL,1462.437145,1372.372583,0.749152911,0.250847089,1464.197312,1370.612416,,,,,,,1486.363803,1258.959481,0.848922236,0.151077764,114,113,7,8,8
2022/11/19,2023,0,,PHI,MIN,1583.147561,1509.194151,0.731325164,0.268674836,1573.648533,1518.693179,,,,,,,1542.650042,1543.134636,0.54180915,0.45819085,109,112,68,42,55
2022/11/19,2023,0,,POR,UTA,1427.536352,1572.400503,0.435791778,0.564208222,1421.615208,1578.321646,,,,,,,1468.106476,1557.269906,0.54611686,0.45388314,113,118,56,64,60
2022/11/19,2023,0,,LAC,SAS,1488.089755,1436.181117,0.705672138,0.294327862,1497.280324,1426.990547,,,,,,,1546.533683,1386.269046,0.794619966,0.205380034,119,97,35,17,26
2022/11/20,2023,0,,PHO,NYK,1600.595319,1506.17801,0.753832128,0.246167872,1607.816138,1498.957192,,,,,,,1568.607013,1522.834921,0.674728598,0.325271402,116,95,69,28,49
2022/11/20,2023,0,,SAC,DET,1476.242099,1344.988685,0.791039334,0.208960666,1479.444148,1341.786635,,,,,,,1487.168814,1334.550444,0.785551087,0.214448913,137,129,17,8,13
2022/11/20,2023,0,,WAS,CHO,1460.601314,1436.266862,0.671665301,0.328334699,1464.378614,1432.489561,,,,,,,1451.560076,1434.906999,0.625754908,0.374245092,106,102,28,40,34
2022/11/20,2023,0,,HOU,GSW,1339.897839,1591.477555,0.294721277,0.705278723,1335.475292,1595.900102,,,,,,,1311.656009,1583.090005,0.250185875,0.749814125,120,127,25,9,17
2022/11/20,2023,0,,BRK,MEM,1510.324352,1590.369232,0.52868619,0.47131381,1521.120617,1579.572966,,,,,,,1535.121848,1494.791381,0.642755566,0.357244434,127,115,57,27,42
2022/11/20,2023,0,,CLE,MIA,1543.435202,1562.077728,0.614988713,0.385011287,1557.690487,1547.822443,,,,,,,1549.671983,1450.020523,0.735790885,0.264209115,113,87,50,32,41
2022/11/20,2023,0,,DAL,DEN,1577.379029,1538.45438,0.68991342,0.31008658,1571.104548,1544.728861,,,,,,,1620.186423,1405.865482,0.840362427,0.159637573,97,98,53,9,31
2022/11/20,2023,0,,LAL,SAS,1408.695934,1426.990547,0.61546281,0.38453719,1424.861543,1410.824938,,,,,,,1409.50871,1369.901446,0.713308376,0.286691624,123,92,12,4,8
2022/11/21,2023,0,,IND,ORL,1464.197312,1370.612416,0.752941845,0.247058155,1471.448423,1363.361304,,,,,,,1484.320023,1281.272462,0.833493351,0.166506649,123,102,9,8,9
2022/11/21,2023,0,,CLE,ATL,1557.690487,1554.15361,0.644742051,0.355257949,1565.325776,1546.518321,,,,,,,1546.761757,1580.824565,0.499334949,0.500665051,114,102,75,42,59
2022/11/21,2023,0,,MIN,MIA,1518.693179,1547.822443,0.600599765,0.399400235,1523.47403,1543.041592,,,,,,,1547.558702,1392.092365,0.831633858,0.168366142,105,101,36,21,29
2022/11/21,2023,0,,NOP,GSW,1561.411826,1595.900102,0.59317728,0.40682272,1584.224816,1573.087112,,,,,,,1564.651145,1285.303537,0.908073029,0.091926971,128,83,18,10,14
2022/11/21,2023,0,,MIL,POR,1577.929415,1421.615208,0.813886342,0.186113658,1580.733915,1418.810708,,,,,,,1570.389143,1423.894237,0.788357039,0.211642961,119,111,48,18,33
2022/11/21,2023,0,,CHI,BOS,1448.264571,1694.934714,0.300629673,0.699370327,1468.646239,1674.553047,,,,,,,1476.546267,1692.566332,0.314706398,0.685293602,121,107,79,27,53
2022/11/21,2023,0,,OKC,NYK,1421.728313,1498.957192,0.532723435,0.467276565,1410.466465,1510.21904,,,,,,,1401.640011,1509.478462,0.531774577,0.468225423,119,129,31,26,29
2022/11/21,2023,0,,LAC,UTA,1497.280324,1578.321646,0.527256683,0.472743317,1505.115643,1570.486327,,,,,,,1492.35765,1526.40705,0.562342259,0.437657741,121,114,55,55,55
2022/11/22,2023,0,,PHI,BRK,1573.648533,1521.120617,0.70641201,0.29358799,1578.742434,1516.026716,,,,,,,1447.688407,1551.41987,0.453102032,0.546897968,115,106,49,53,51
2022/11/22,2023,0,,MEM,SAC,1579.572966,1479.444148,0.759882254,0.240117746,1568.12924,1490.887875,,,,,,,1556.993338,1492.668775,0.693353581,0.306646419,109,113,60,27,44
2022/11/22,2023,0,,DEN,DET,1544.728861,1341.786635,0.851178675,0.148821325,1533.872132,1352.643364,,,,,,,1589.975372,1332.207101,0.897132931,0.102867069,108,110,30,2,16
2022/11/22,2023,0,,PHO,LAL,1607.816138,1424.861543,0.836007595,0.163992405,1610.591552,1422.086128,,,,,,,1567.36308,1423.192068,0.786493636,0.213506364,115,105,47,7,27
2022/11/23,2023,0,,CHO,PHI,1432.489561,1578.742434,0.433827224,0.566172776,1441.582127,1569.649867,,,,,,,1425.522078,1437.461311,0.655625824,0.344374176,107,101,24,18,21
2022/11/23,2023,0,,CLE,POR,1565.325776,1418.810708,0.805190197,0.194809803,1570.282376,1413.854107,,,,,,,1548.258697,1423.974037,0.762620622,0.237379378,114,96,44,30,37
2022/11/23,2023,0,,IND,MIN,1471.448423,1523.47403,0.568605235,0.431394765,1456.23822,1538.684233,,,,,,,1492.152967,1550.635384,0.530738156,0.469261844,101,115,59,61,60
2022/11/23,2023,0,,MIA,WAS,1543.041592,1464.378614,0.73661854,0.26338146,1547.226138,1460.194069,,,,,,,1420.407339,1444.40977,0.5613162,0.4386838,113,105,24,66,45
2022/11/23,2023,0,,TOR,BRK,1551.850324,1516.026716,0.686081609,0.313918391,1532.050574,1535.826466,,,,,,,1436.839035,1559.073655,0.491733354,0.508266646,98,112,48,60,54
2022/11/23,2023,0,,BOS,DAL,1674.553047,1571.104548,0.763351683,0.236648317,1679.540496,1566.117099,,,,,,,1675.705285,1607.891008,0.694365935,0.305634065,125,112,93,17,55
