H_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_Score,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,eloh_pre,eloa_pre,eloh_post,eloa_post
107,0.435,0.448,0.359,0.77,44.4,23,14.2,7.8,4.9,-3.6,109.9,113.8,0.562,109,0.5,0.441,0.343,0.759,44.7,24.2,14.9,8.7,5.7,1,109.9,108.8,0.55,0,1464.708631,1539.568698,1459.421412,1544.855916
125,0.5,0.435,0.341,0.758,46.5,22.5,13.1,9.6,4.9,0.7,110.3,109.9,0.533,113,0.553,0.461,0.367,0.736,43.6,26.6,12.9,8.7,5,-0.1,111.9,112,0.563,1,1518.433057,1518.360816,1526.186654,1510.607219
115,0.489,0.466,0.324,0.778,44.9,24.3,13.5,6.3,5.1,-2.2,109.2,111.2,0.561,116,0.479,0.448,0.357,0.785,44.3,23.4,14.6,7.7,4.6,-1.2,106.4,107.6,0.552,0,1441.689858,1471.139714,1436.548094,1476.281478
110,0.375,0.463,0.352,0.734,45.8,27.5,12.6,7.6,5.2,0,110,109.9,0.546,118,0.653,0.453,0.338,0.739,48.1,24.9,13.5,10.2,6.3,3.2,111.3,108.3,0.544,0,1472.068756,1591.031146,1463.612762,1599.48714
111,0.63,0.472,0.38,0.808,43.3,24.2,13.5,7.6,4.8,1.7,111.4,109.7,0.574,105,0.511,0.437,0.343,0.759,46.4,22.6,13.2,9.5,5,0.9,110.7,110,0.536,1,1503.780212,1526.186654,1509.461461,1520.505405
118,0.617,0.473,0.35,0.823,45.6,25.5,14.3,7,5.5,2.1,112,109.7,0.574,124,0.543,0.468,0.346,0.775,44.3,27.4,14.3,7.4,3.8,1.2,110.4,109.4,0.57,0,1535.339426,1538.655104,1524.684589,1549.309941
102,0.188,0.428,0.326,0.778,44,22.6,14.9,6.9,4.9,-8.6,103.1,111.7,0.531,111,0.49,0.448,0.357,0.788,44.3,23.4,14.5,7.7,4.6,-1.2,106.4,107.6,0.552,0,1310.498485,1476.281478,1302.981525,1483.798438
110,0.638,0.46,0.376,0.807,46,26.6,14.9,7.5,3.4,4.6,112.3,107.7,0.575,96,0.479,0.436,0.357,0.752,47.5,22.1,14,7.1,5.1,-0.4,108.2,109.1,0.546,1,1603.259156,1483.298294,1608.069489,1478.48796
115,0.604,0.467,0.348,0.757,46.6,26.2,15.5,7.3,4.4,4.8,109.9,105,0.567,99,0.612,0.454,0.362,0.778,47,22.8,13.8,7.7,4.3,3.8,111.5,107.7,0.567,1,1603.514955,1585.577401,1612.160819,1576.931538
97,0.625,0.473,0.363,0.778,47.1,22.4,14.3,7.1,5,7,115.9,108.9,0.592,105,0.804,0.476,0.363,0.801,46,26.4,13.5,8.8,4.2,7.9,112.3,104.4,0.573,0,1601.624827,1708.021559,1592.758034,1716.888352
112,0.426,0.447,0.36,0.772,44.5,23.1,14.2,7.7,4.8,-3.6,109.8,113.7,0.561,132,0.563,0.448,0.327,0.771,45.5,24.4,13.1,7.2,4.1,2,108.8,106.7,0.552,0,1459.421412,1587.796894,1444.70993,1602.508376
121,0.457,0.463,0.375,0.806,45.1,24.4,12.6,6.7,4.5,-0.5,113.2,113.4,0.573,104,0.367,0.453,0.345,0.756,44.1,22.8,13.9,7.1,4.7,-5,109.2,114.1,0.552,1,1504.459064,1346.030088,1508.932573,1341.556579
126,0.354,0.456,0.33,0.77,45,24.4,14.5,7.2,5.9,-1,110,111.1,0.556,158,0.542,0.461,0.367,0.736,43.5,26.6,12.8,8.6,5,-0.3,112,112.3,0.564,0,1462.721293,1510.607219,1435.244696,1538.083817
105,0.596,0.462,0.354,0.816,43.7,23.6,12.8,8.1,5.9,2.1,111.4,109,0.567,87,0.5,0.465,0.349,0.738,43.7,23.6,14.5,8,5.4,-1.1,108.5,109.7,0.562,1,1599.703389,1480.973453,1605.436021,1475.240821
124,0.729,0.465,0.355,0.758,46.9,27.8,15.7,9.5,5,8.3,110.7,102.4,0.576,115,0.511,0.441,0.343,0.758,44.8,24.1,15,8.7,5.8,1,109.8,108.7,0.551,1,1651.394898,1544.855916,1655.29517,1540.955645
131,0.367,0.463,0.349,0.735,45.7,27.5,12.7,7.6,5.2,-0.2,110,110.1,0.546,122,0.638,0.474,0.378,0.807,43.4,24.4,13.6,7.5,4.7,1.8,111.6,109.8,0.575,1,1463.612762,1509.461461,1471.499962,1501.574261
134,0.809,0.476,0.363,0.797,46,26.1,13.4,8.7,4.3,7.9,112.3,104.4,0.572,124,0.5,0.441,0.34,0.759,44.7,24.1,14.8,8.7,5.8,0.8,109.9,109,0.55,1,1716.888352,1540.955645,1719.772042,1538.071955
119,0.184,0.429,0.325,0.778,43.9,22.8,14.9,6.9,4.9,-8.6,103.1,111.7,0.531,103,0.234,0.421,0.318,0.777,42.5,22.3,14.9,8,4.8,-9.6,102.4,111.9,0.524,1,1302.981525,1338.838387,1313.91279,1327.907122
121,0.646,0.461,0.377,0.809,45.9,26.7,15.1,7.5,3.4,4.8,112.4,107.5,0.577,114,0.5,0.448,0.36,0.791,44.4,23.4,14.5,7.7,4.6,-1,106.5,107.5,0.553,1,1608.069489,1483.798438,1611.146406,1480.721521
110,0.292,0.451,0.345,0.716,42.5,22.5,16.6,7.2,4.7,-8.3,106.6,114.8,0.56,125,0.417,0.448,0.36,0.768,44.4,23.2,14.1,7.7,4.8,-3.9,109.9,114.1,0.562,0,1316.191092,1444.70993,1304.106009,1456.795013
123,0.6,0.454,0.361,0.779,46.9,22.8,13.9,7.7,4.3,3.4,111.3,107.9,0.567,108,0.469,0.435,0.357,0.751,47.5,22.1,14.1,7.2,5.1,-0.7,108.1,109.3,0.546,1,1576.931538,1478.48796,1582.552584,1472.866914
108,0.468,0.464,0.375,0.806,45.1,24.5,12.5,6.8,4.4,-0.1,113.3,113.2,0.574,92,0.51,0.448,0.343,0.819,46.8,23.3,14.2,7.4,5.8,3.2,109.4,106.4,0.557,1,1508.932573,1559.828229,1520.560545,1548.200258
117,0.551,0.464,0.371,0.737,43.3,26.8,12.8,8.6,5,0.3,112.7,112.4,0.567,114,0.49,0.464,0.346,0.741,43.7,23.5,14.6,8,5.5,-1.4,108.1,109.6,0.56,1,1538.083817,1475.240821,1540.867821,1472.456817
119,0.66,0.454,0.338,0.738,48,24.9,13.5,10.2,6.4,3.3,111.4,108.4,0.545,109,0.612,0.472,0.364,0.777,47,22.4,14.4,7.1,5,6.7,115.6,109,0.591,1,1599.48714,1592.758034,1606.200221,1586.044952
105,0.383,0.44,0.337,0.783,46.6,25.1,14.5,7.5,4.1,-4.2,107.8,111.6,0.541,116,0.553,0.468,0.347,0.78,44.3,27.4,14.3,7.4,3.8,1.3,110.7,109.6,0.571,0,1474.311015,1549.309941,1462.267774,1561.353182
110,0.298,0.416,0.311,0.765,46.4,21.1,13.5,7.5,4.6,-7.4,101.7,109.1,0.515,113,0.347,0.457,0.329,0.772,44.9,24.6,14.6,7.2,5.9,-1.6,110.1,111.9,0.557,0,1335.336072,1435.244696,1329.743576,1440.837192
103,0.604,0.462,0.354,0.812,43.7,23.7,12.8,8.1,5.9,2.4,111.2,108.5,0.567,101,0.36,0.453,0.344,0.756,44,22.8,13.9,7.1,4.7,-5.2,109.1,114.3,0.551,1,1605.436021,1341.556579,1606.256489,1340.736111
110,0.735,0.466,0.359,0.757,46.8,27.8,15.8,9.5,4.9,8.3,110.9,102.6,0.578,106,0.604,0.473,0.351,0.822,45.4,25.5,14.3,7,5.4,1.9,112.1,110,0.574,1,1655.29517,1524.684589,1657.533126,1522.446633
120,0.653,0.461,0.378,0.813,46,26.7,15.1,7.5,3.4,4.9,112.6,107.6,0.578,124,0.5,0.438,0.344,0.754,46.2,22.7,13.1,9.5,5,0.8,110.8,110.1,0.536,0,1611.146406,1520.505405,1599.956008,1531.695803
132,0.571,0.45,0.329,0.771,45.5,24.7,13,7.2,4.2,2.3,109.3,106.9,0.554,105,0.36,0.456,0.329,0.768,45.1,24.5,14.7,7.2,5.8,-1.5,110,111.6,0.556,1,1602.508376,1440.837192,1608.589245,1434.756323
115,0.667,0.456,0.338,0.739,47.9,25,13.5,10.1,6.4,3.4,111.6,108.4,0.546,95,0.479,0.466,0.324,0.779,45,24.3,13.6,6.2,5.1,-2.1,109.1,111.1,0.562,1,1606.200221,1436.548094,1610.909619,1431.838696
97,0.375,0.439,0.332,0.787,46.5,25.1,14.5,7.7,4.1,-4.4,107.6,111.6,0.541,107,0.5,0.446,0.34,0.822,46.9,23.2,14.3,7.4,5.9,2.8,109.1,106.4,0.556,0,1462.267774,1548.200258,1451.347408,1559.120623
130,0.625,0.475,0.375,0.808,43.2,24.3,13.4,7.4,4.6,1.6,111.8,110.2,0.576,116,0.429,0.45,0.361,0.769,44.2,23.1,14.1,7.7,4.8,-3.6,110.1,114,0.564,1,1501.574261,1456.795013,1508.557629,1449.811645
115,0.813,0.477,0.367,0.795,46,26.3,13.4,8.6,4.2,8,112.7,104.8,0.574,110,0.38,0.464,0.351,0.737,45.6,27.7,12.5,7.5,5.2,0,110.4,110.3,0.548,1,1719.772042,1471.499962,1721.078648,1470.193357
110,0.2,0.43,0.327,0.782,44,22.9,14.9,6.9,4.9,-8.1,103.4,111.5,0.533,108,0.58,0.452,0.332,0.768,45.6,24.8,12.9,7.2,4.2,2.9,109.8,106.8,0.556,1,1313.91279,1608.589245,1322.544625,1599.95741
115,0.229,0.42,0.319,0.778,42.5,22.3,14.8,8.1,4.9,-9.7,102.4,112,0.524,105,0.612,0.467,0.351,0.758,46.5,26.2,15.5,7.4,4.4,5.1,110.1,105,0.568,1,1327.907122,1612.160819,1345.989688,1594.078253
100,0.608,0.454,0.36,0.782,46.9,22.9,13.9,7.8,4.3,3.7,111.5,107.9,0.568,136,0.563,0.469,0.348,0.782,44.3,27.4,14.4,7.4,3.8,1.5,110.7,109.4,0.572,0,1582.552584,1561.353182,1545.597251,1598.308515
129,0.479,0.464,0.375,0.804,45.1,24.4,12.5,6.9,4.6,0.3,113.3,112.8,0.573,121,0.48,0.463,0.347,0.74,43.7,23.4,14.5,8,5.5,-1.4,108.3,109.9,0.56,1,1520.560545,1472.456817,1525.413159,1467.604203
126,0.49,0.442,0.34,0.76,44.5,24,14.7,8.7,5.8,0.6,110.1,109.4,0.551,106,0.6,0.471,0.364,0.778,46.8,22.4,14.5,7.1,4.9,6.3,115.5,109.2,0.591,1,1538.071955,1586.044952,1551.460275,1572.656632
90,0.56,0.465,0.369,0.737,43.4,26.7,12.8,8.5,5,0.4,112.9,112.5,0.568,115,0.49,0.448,0.358,0.789,44.2,23.3,14.5,7.6,4.5,-1.1,106.6,107.7,0.553,0,1540.867821,1480.721521,1509.404786,1512.184556
122,0.612,0.463,0.355,0.81,43.6,23.7,12.9,8.1,5.8,2.4,111.2,108.5,0.569,119,0.673,0.456,0.34,0.74,48.2,25,13.5,10.1,6.5,3.8,111.8,108.3,0.546,1,1606.256489,1610.909619,1610.060129,1607.10598
116,0.46,0.436,0.357,0.746,47.4,22.1,14.1,7.1,5.1,-1,108.1,109.5,0.546,96,0.353,0.452,0.344,0.757,44,22.9,13.9,7.1,4.6,-5.2,109.1,114.2,0.552,1,1472.866914,1340.736111,1478.617379,1334.985645
122,0.51,0.447,0.34,0.82,46.9,23.3,14.3,7.3,5.9,2.9,109.1,106.3,0.557,92,0.64,0.46,0.377,0.811,46.1,26.6,15.3,7.6,3.4,4.7,112.3,107.6,0.576,1,1559.120623,1599.956008,1576.476363,1582.600269
93,0.6,0.467,0.351,0.755,46.5,26.2,15.4,7.4,4.4,4.8,110.1,105.3,0.568,90,0.367,0.439,0.331,0.786,46.4,25,14.5,7.7,4.1,-4.5,107.5,111.6,0.54,1,1594.078253,1451.347408,1595.934477,1449.491184
108,0.286,0.451,0.343,0.718,42.4,22.6,16.7,7.2,4.7,-8.4,106.7,115,0.56,122,0.74,0.465,0.358,0.759,47,27.7,15.7,9.4,5,8.2,110.9,102.7,0.577,0,1304.106009,1657.533126,1300.071423,1661.567713
100,0.49,0.467,0.374,0.799,45.1,24.5,12.5,6.9,4.5,0.4,113.5,113,0.575,106,0.511,0.438,0.345,0.755,46.1,22.6,13.2,9.6,5.1,0.9,110.6,109.9,0.536,0,1525.413159,1531.695803,1514.851945,1542.257017
122,0.353,0.456,0.328,0.766,45.2,24.5,14.6,7.1,5.9,-2,109.9,112.1,0.555,116,0.5,0.449,0.359,0.79,44.4,23.3,14.5,7.6,4.5,-0.6,106.6,107.2,0.554,1,1434.756323,1512.184556,1441.859128,1505.081751
98,0.292,0.416,0.312,0.762,46.2,21.1,13.5,7.6,4.6,-7.3,101.7,109,0.515,81,0.42,0.452,0.363,0.768,44,23.1,14.1,7.6,4.7,-3.8,110.3,114.4,0.566,1,1329.743576,1449.811645,1345.48894,1434.066281
120,0.373,0.464,0.351,0.738,45.6,27.7,12.5,7.5,5.1,-0.1,110.5,110.4,0.548,124,0.745,0.466,0.36,0.761,46.9,27.7,15.7,9.5,5.1,8.3,111.1,102.9,0.579,0,1470.193357,1661.567713,1465.815014,1665.946056
126,0.633,0.476,0.376,0.811,43.3,24.6,13.3,7.5,4.6,1.8,112.2,110.4,0.578,115,0.216,0.432,0.327,0.783,43.9,23,15,6.9,4.9,-7.9,103.6,111.5,0.534,1,1508.557629,1322.544625,1511.453697,1319.648558
121,0.816,0.477,0.367,0.794,46,26.4,13.3,8.6,4.2,7.9,112.8,104.9,0.574,111,0.592,0.471,0.352,0.822,45.6,25.5,14.2,7,5.5,1.8,112,110,0.572,1,1721.078648,1522.446633,1723.624922,1519.900358
101,0.245,0.421,0.32,0.779,42.6,22.4,14.7,8.1,4.9,-9.3,102.8,112,0.525,111,0.36,0.438,0.328,0.787,46.6,25.1,14.5,7.7,4.1,-4.5,107.4,111.4,0.539,0,1345.989688,1449.491184,1335.74545,1459.735422
112,0.596,0.454,0.359,0.781,46.6,22.9,13.9,7.7,4.2,2.9,111.4,108.5,0.568,98,0.469,0.465,0.324,0.777,44.9,24.4,13.6,6.2,5.1,-2.5,109,111.4,0.561,1,1545.597251,1431.838696,1550.563856,1426.872091
130,0.5,0.444,0.342,0.761,44.4,24.2,14.7,8.7,5.7,1,110.4,109.3,0.553,115,0.571,0.471,0.352,0.781,44.3,27.7,14.3,7.4,3.8,2.2,111.3,109.3,0.575,1,1551.460275,1598.308515,1562.414198,1587.354592
110,0.521,0.437,0.348,0.754,46.1,22.6,13.1,9.5,5.1,1,110.6,109.7,0.537,106,0.627,0.459,0.377,0.81,46,26.6,15.3,7.5,3.4,4,111.9,107.9,0.574,1,1542.257017,1582.600269,1547.266902,1577.590383
103,0.62,0.464,0.355,0.811,43.6,23.8,13.1,8.1,5.9,2.4,111.2,108.5,0.569,106,0.46,0.465,0.325,0.776,44.9,24.4,13.5,6.2,5.1,-2.7,108.9,111.5,0.56,0,1610.060129,1426.872091,1597.971874,1438.960346
99,0.471,0.464,0.349,0.735,43.6,23.5,14.4,7.9,5.4,-1.6,108.5,110.2,0.561,94,0.412,0.451,0.36,0.768,44,23,14.1,7.6,4.8,-4,109.9,114.2,0.564,1,1467.604203,1434.066281,1471.632196,1430.038288
108,0.471,0.437,0.357,0.747,47.4,22.2,14.2,7.2,5.1,-0.6,108.2,109.3,0.548,120,0.66,0.456,0.337,0.738,48.1,24.8,13.4,10.2,6.4,3.6,111.7,108.4,0.546,0,1478.617379,1607.10598,1468.17124,1617.552119
113,0.519,0.449,0.341,0.816,46.9,23.4,14.2,7.4,5.9,3.5,109.4,106.1,0.558,107,0.549,0.462,0.367,0.735,43.4,26.7,12.7,8.5,4.9,-0.1,112.3,112.4,0.565,1,1576.476363,1509.404786,1580.248807,1505.632342
112,0.346,0.452,0.343,0.753,43.9,22.9,13.9,7.1,4.7,-5.4,108.8,114.2,0.551,101,0.58,0.472,0.353,0.82,45.3,25.5,14.2,7,5.4,1.6,112.1,110.3,0.573,1,1334.985645,1519.900358,1349.630768,1505.255235
115,0.28,0.451,0.344,0.717,42.3,22.6,16.7,7.1,4.6,-8.5,106.7,115.2,0.56,104,0.608,0.466,0.35,0.757,46.4,26.3,15.4,7.4,4.5,4.7,110,105.2,0.567,1,1300.071423,1595.934477,1319.797727,1576.208172
108,0.588,0.471,0.364,0.777,46.6,22.4,14.6,7.1,4.9,5.8,115.3,109.5,0.591,104,0.56,0.471,0.351,0.785,44.3,27.6,14.3,7.4,3.8,1.8,111.4,109.7,0.575,1,1572.656632,1587.354592,1577.151945,1582.859278
114,0.569,0.453,0.334,0.768,45.5,24.7,13,7.3,4.2,2.8,109.8,107,0.557,120,0.306,0.416,0.311,0.765,46.3,21.2,13.5,7.6,4.6,-6.8,101.8,108.6,0.516,0,1599.95741,1345.48894,1580.853309,1364.593041
118,0.365,0.457,0.331,0.765,45.3,24.7,14.6,7,5.9,-1.9,110.2,112.2,0.556,119,0.212,0.433,0.328,0.783,43.7,23.1,14.8,6.9,4.8,-8,103.8,111.8,0.535,0,1441.859128,1319.648558,1434.167851,1327.339834
126,0.75,0.466,0.361,0.765,46.9,27.7,15.7,9.5,5,8.2,111.4,103.2,0.579,114,0.358,0.452,0.343,0.755,44,22.9,13.9,7.1,4.7,-5.1,109,114.1,0.551,1,1665.946056,1349.630768,1667.402747,1348.174077
95,0.365,0.465,0.354,0.738,45.4,27.8,12.5,7.5,5.2,-0.2,110.6,110.6,0.55,112,0.615,0.459,0.375,0.812,45.9,26.6,15.4,7.6,3.3,3.8,112,108.1,0.575,0,1465.815014,1577.590383,1451.79585,1591.609546
111,0.491,0.449,0.358,0.79,44.4,23.3,14.4,7.6,4.6,-0.7,106.8,107.5,0.554,110,0.481,0.463,0.349,0.733,43.8,23.5,14.5,7.9,5.4,-1.4,108.4,109.9,0.561,1,1505.081751,1471.632196,1507.396178,1469.31777
117,0.24,0.422,0.318,0.779,42.5,22.4,14.8,8,4.8,-9.3,102.8,112,0.525,128,0.51,0.445,0.343,0.761,44.6,24.4,14.6,8.7,5.8,1.2,110.8,109.4,0.555,0,1335.74545,1562.414198,1329.239058,1568.92059
124,0.48,0.466,0.374,0.8,45.1,24.6,12.5,6.8,4.5,0.3,113.3,112.9,0.575,115,0.82,0.478,0.366,0.795,45.9,26.4,13.4,8.6,4.2,7.9,113,105.1,0.576,1,1514.851945,1723.624922,1528.74645,1709.730418
127,0.531,0.438,0.35,0.752,46.1,22.6,13.1,9.5,5.1,1,110.7,109.8,0.538,120,0.64,0.477,0.376,0.81,43.4,24.6,13.2,7.4,4.6,2,112.5,110.5,0.579,1,1547.266902,1511.453697,1552.031307,1506.689292
131,0.358,0.464,0.352,0.737,45.4,27.7,12.6,7.5,5.2,-0.5,110.4,110.7,0.548,106,0.294,0.451,0.344,0.717,42.2,22.7,16.6,7.2,4.6,-8.2,106.9,115,0.561,1,1451.79585,1319.797727,1458.531022,1313.062555
93,0.235,0.423,0.319,0.779,42.5,22.5,14.8,7.9,4.8,-9.4,103,112.3,0.526,102,0.528,0.45,0.342,0.817,46.8,23.5,14.3,7.4,5.9,3.5,109.5,106.1,0.559,0,1329.239058,1580.248807,1324.108099,1585.379766
125,0.596,0.472,0.362,0.777,46.5,22.4,14.5,7.2,4.9,5.8,115.3,109.6,0.591,102,0.569,0.472,0.353,0.819,45.3,25.4,14.2,7,5.5,1.3,112,110.4,0.573,1,1577.151945,1505.255235,1585.761301,1496.645879
93,0.404,0.449,0.359,0.764,44.2,23,14.1,7.7,4.7,-4.1,109.6,113.9,0.562,96,0.32,0.417,0.314,0.767,46.4,21.2,13.6,7.5,4.7,-6.6,102.1,108.7,0.518,0,1430.038288,1364.593041,1420.73919,1373.892139
107,0.558,0.453,0.334,0.768,45.3,24.8,13,7.4,4.3,2.6,109.9,107.2,0.557,98,0.608,0.464,0.356,0.811,43.6,23.8,12.9,8,5.9,2.3,111.3,108.7,0.568,1,1580.853309,1597.971874,1587.844621,1590.980562
115,0.358,0.457,0.332,0.764,45.2,24.6,14.4,7,5.8,-1.9,110.2,112.2,0.556,122,0.627,0.477,0.377,0.813,43.4,24.6,13.3,7.4,4.7,1.8,112.4,110.7,0.579,0,1434.167851,1506.689292,1424.887091,1515.970053
105,0.549,0.472,0.352,0.784,44.3,27.6,14.3,7.4,3.9,1.7,111.4,109.8,0.576,113,0.373,0.438,0.328,0.79,46.6,25.1,14.6,7.7,4.2,-4.2,107.5,111.3,0.539,0,1582.859278,1459.735422,1565.5473,1477.0474
101,0.538,0.461,0.366,0.736,43.4,26.5,12.8,8.6,4.9,-0.2,112.2,112.4,0.564,102,0.596,0.467,0.35,0.752,46.4,26.2,15.4,7.4,4.5,4.4,109.9,105.5,0.567,0,1505.632342,1576.208172,1501.14327,1580.697244
125,0.54,0.438,0.35,0.755,46.3,22.7,13.1,9.5,5.1,1.2,110.9,109.8,0.537,114,0.49,0.468,0.377,0.799,45,24.6,12.6,6.8,4.4,0.5,113.4,112.9,0.577,1,1552.031307,1528.74645,1558.639733,1522.138024
122,0.472,0.463,0.349,0.732,43.8,23.5,14.4,7.9,5.5,-1.4,108.5,110,0.561,115,0.462,0.437,0.357,0.748,47.4,22.2,14.2,7.2,5.2,-0.8,108.2,109.4,0.548,1,1469.31777,1468.17124,1474.896862,1462.592148
115,0.226,0.433,0.328,0.787,43.8,23.2,14.8,6.9,4.8,-7.8,103.9,111.7,0.536,135,0.667,0.456,0.339,0.737,48.1,24.9,13.4,10.2,6.4,3.8,111.8,108.3,0.546,0,1327.339834,1617.552119,1320.211848,1624.680105
113,0.352,0.453,0.343,0.756,43.7,23,14,7.2,4.7,-5.3,109.1,114.4,0.552,103,0.333,0.417,0.315,0.766,46.5,21.3,13.7,7.5,4.7,-6.4,102.1,108.4,0.517,1,1348.174077,1373.892139,1355.906566,1366.15965
108,0.396,0.448,0.356,0.764,44.4,22.9,14,7.7,4.7,-4,109.3,113.7,0.559,137,0.604,0.455,0.359,0.782,46.6,23,13.8,7.7,4.2,3.1,111.5,108.4,0.568,0,1420.73919,1550.563856,1401.687248,1569.615798
86,0.528,0.46,0.365,0.738,43.6,26.5,12.8,8.6,4.8,-0.3,112.1,112.3,0.564,104,0.623,0.46,0.375,0.813,45.8,26.6,15.4,7.7,3.3,4.1,112,107.9,0.576,0,1501.14327,1591.609546,1485.374679,1607.378137
80,0.471,0.465,0.326,0.776,45.1,24.4,13.5,6.1,5.1,-2.6,109.1,111.6,0.56,95,0.804,0.479,0.365,0.795,45.7,26.5,13.3,8.6,4.2,7.6,113,105.4,0.576,0,1438.960346,1709.730418,1432.509663,1716.181101
108,0.635,0.478,0.374,0.812,43.4,24.7,13.2,7.4,4.7,1.9,112.6,110.8,0.58,119,0.596,0.465,0.355,0.809,43.6,23.9,13,7.9,5.9,2.1,111.2,108.8,0.569,0,1515.970053,1590.980562,1503.927298,1603.023316
113,0.5,0.451,0.359,0.788,44.4,23.4,14.4,7.5,4.6,-0.7,107,107.6,0.555,137,0.611,0.457,0.361,0.781,46.6,23.3,13.7,7.7,4.2,3.6,111.9,108.4,0.57,0,1507.396178,1569.615798,1486.113743,1590.898233
83,0.222,0.433,0.328,0.784,43.7,23.3,14.6,6.8,4.7,-8,104.1,112.1,0.536,116,0.537,0.45,0.341,0.816,46.9,23.5,14.3,7.3,6,3.6,109.4,105.9,0.559,0,1320.211848,1585.379766,1308.669546,1596.922067
98,0.604,0.465,0.351,0.753,46.6,26.3,15.4,7.4,4.5,4.4,109.9,105.5,0.566,85,0.352,0.458,0.334,0.766,45.1,24.7,14.4,6.9,5.7,-2,110.3,112.3,0.556,1,1580.697244,1424.887091,1584.492212,1421.092123
107,0.288,0.451,0.344,0.718,42.1,22.5,16.7,7.2,4.6,-8.5,106.9,115.3,0.561,120,0.385,0.44,0.328,0.792,46.4,25.1,14.6,7.7,4.2,-3.9,107.7,111.3,0.541,0,1313.062555,1477.0474,1303.529112,1486.580843
103,0.566,0.453,0.333,0.769,45.3,24.8,13,7.4,4.2,2.7,110.1,107.2,0.557,94,0.481,0.467,0.376,0.801,44.9,24.7,12.5,6.9,4.4,0.2,113.5,113.1,0.576,1,1587.844621,1522.138024,1592.624956,1517.357688
124,0.538,0.471,0.354,0.787,44,27.5,14.3,7.4,3.9,1.5,111.4,110,0.576,104,0.558,0.471,0.353,0.818,45.2,25.4,14.1,7,5.5,0.9,111.9,110.8,0.571,1,1565.5473,1496.645879,1573.467501,1488.725679
118,0.519,0.446,0.345,0.764,44.5,24.5,14.6,8.7,5.7,1.4,111,109.5,0.557,105,0.231,0.42,0.32,0.779,42.8,22.4,14.7,7.9,4.8,-9.4,102.9,112.2,0.524,1,1568.92059,1324.108099,1571.240776,1321.787913
124,0.623,0.478,0.372,0.814,43.4,24.7,13.1,7.3,4.7,1.7,112.6,111.1,0.58,127,0.808,0.478,0.363,0.791,46.2,26.5,13.3,8.6,4.3,7.8,112.8,105.1,0.574,0,1503.927298,1716.181101,1500.399445,1719.708954
113,0.604,0.473,0.364,0.778,46.6,22.6,14.5,7.2,4.9,6.1,115.6,109.5,0.592,104,0.453,0.436,0.355,0.747,47.5,22.2,14.1,7.2,5.1,-0.9,108,109.4,0.547,1,1585.761301,1462.592148,1589.341809,1459.01164
101,0.519,0.459,0.363,0.736,43.7,26.5,13,8.5,4.8,-0.6,111.7,112.2,0.562,116,0.549,0.44,0.355,0.757,46.3,22.8,13.2,9.5,5.1,1.3,111.2,109.9,0.54,0,1485.374679,1558.639733,1470.560405,1573.454007
100,0.462,0.463,0.324,0.776,45.1,24.3,13.4,6.1,5.1,-2.9,108.7,111.4,0.557,121,0.63,0.459,0.375,0.815,45.9,26.6,15.3,7.8,3.4,4.3,111.8,107.5,0.575,0,1432.509663,1607.378137,1419.913068,1619.974732
98,0.327,0.418,0.315,0.763,46.4,21.3,13.7,7.5,4.6,-6.5,102.1,108.5,0.518,110,0.755,0.467,0.364,0.764,46.8,27.7,15.7,9.5,5,8.3,111.7,103.5,0.581,0,1366.15965,1667.402747,1361.36985,1672.192547
109,0.604,0.466,0.358,0.809,43.5,24,12.9,7.9,5.9,2.3,111.5,108.9,0.57,114,0.811,0.479,0.363,0.793,46.1,26.6,13.2,8.5,4.3,7.7,113.1,105.5,0.575,0,1603.023316,1719.708954,1596.411905,1726.320366
116,0.481,0.464,0.348,0.729,44,23.5,14.4,7.9,5.5,-1.3,108.6,109.9,0.56,131,0.618,0.458,0.364,0.782,46.6,23.3,13.7,7.7,4.2,4,112.3,108.4,0.572,0,1474.896862,1590.898233,1462.215368,1603.579727
91,0.547,0.47,0.354,0.816,45.1,25.4,14,7.1,5.5,0.5,111.7,111,0.57,126,0.545,0.45,0.34,0.817,47.1,23.6,14.4,7.4,6,4.2,109.5,105.5,0.559,0,1488.725679,1596.922067,1464.981297,1620.666449
114,0.364,0.454,0.343,0.755,43.7,23.1,14,7.3,4.7,-5,109.2,114.1,0.553,134,0.528,0.446,0.347,0.765,44.6,24.5,14.5,8.7,5.7,1.6,111.2,109.4,0.557,0,1355.906566,1571.240776,1345.713088,1581.434254
95,0.389,0.449,0.355,0.76,44.3,23,14.1,7.7,4.7,-4.5,109.3,114.1,0.56,113,0.218,0.432,0.326,0.787,43.6,23.2,14.7,6.8,4.7,-8.5,103.7,112.1,0.535,0,1401.687248,1308.669546,1374.58551,1335.771284
116,0.574,0.453,0.335,0.77,45.4,24.8,13.1,7.4,4.3,2.8,110.1,107.1,0.557,86,0.226,0.42,0.321,0.777,42.9,22.5,14.7,7.9,4.9,-9.4,103,112.3,0.523,1,1592.624956,1321.787913,1596.191995,1318.220875
